INDEX,LINK,LINK_RTF
 T-973-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-973-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-973-07.rtf 
 T-972-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-972-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-972-07.rtf 
 T-971-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-971-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-971-07.rtf 
 T-970-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-970-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-970-07.rtf 
 T-969-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-969-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-969-07.rtf 
 T-968-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-968-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-968-07.rtf 
 T-967-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-967-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-967-07.rtf 
 T-966-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-966-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-966-07.rtf 
 T-965-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-965-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-965-07.rtf 
 T-964-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-964-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-964-07.rtf 
 T-963-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-963-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-963-07.rtf 
 T-962-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-962-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-962-07.rtf 
 T-948-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-948-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-948-07.rtf 
 T-947-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-947-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-947-07.rtf 
 T-946-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-946-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-946-07.rtf 
 T-945-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-945-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-945-07.rtf 
 T-944-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-944-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-944-07.rtf 
 T-943-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-943-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-943-07.rtf 
 T-942-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-942-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-942-07.rtf 
 T-941-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-941-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-941-07.rtf 
 T-940-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-940-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-940-07.rtf 
 T-939-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-939-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-939-07.rtf 
 T-938-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-938-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-938-07.rtf 
 T-937-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-937-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-937-07.rtf 
 T-936-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-936-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-936-07.rtf 
 T-935-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-935-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-935-07.rtf 
 T-934-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-934-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-934-07.rtf 
 T-919-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-919-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-919-07.rtf 
 T-918-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-918-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-918-07.rtf 
 T-917-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-917-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-917-07.rtf 
 T-917-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-917-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-917-07.rtf 
 T-916-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-916-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-916-07.rtf 
 T-915-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-915-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-915-07.rtf 
 T-914-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-914-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-914-07.rtf 
 T-913-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-913-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-913-07.rtf 
 T-912-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-912-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-912-07.rtf 
 T-907-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-907-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-907-07.rtf 
 T-906-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-906-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-906-07.rtf 
 T-905-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-905-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-905-07.rtf 
 T-904-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-904-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-904-07.rtf 
 T-903-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-903-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-903-07.rtf 
 T-902-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-902-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-902-07.rtf 
 T-901-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-901-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-901-07.rtf 
 T-900-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-900-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-900-07.rtf 
 T-899-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-899-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-899-07.rtf 
 T-898-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-898-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-898-07.rtf 
 T-897-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-897-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-897-07.rtf 
 T-896-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-896-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-896-07.rtf 
 T-895-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-895-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-895-07.rtf 
 T-894-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-894-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-894-07.rtf 
 T-893-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-893-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-893-07.rtf 
 T-892-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-892-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-892-07.rtf 
 T-891-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-891-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-891-07.rtf 
 T-890-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-890-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-890-07.rtf 
 T-889-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-889-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-889-07.rtf 
 T-888-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-888-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-888-07.rtf 
 T-887-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-887-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-887-07.rtf 
 T-886-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-886-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-886-07.rtf 
 T-882-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-882-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-882-07.rtf 
 T-881-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-881-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-881-07.rtf 
 T-880-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-880-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-880-07.rtf 
 T-879-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-879-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-879-07.rtf 
 T-878-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-878-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-878-07.rtf 
 T-877-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-877-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-877-07.rtf 
 T-876-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-876-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-876-07.rtf 
 T-875-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-875-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-875-07.rtf 
 T-874-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-874-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-874-07.rtf 
 T-873-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-873-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-873-07.rtf 
 T-872-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-872-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-872-07.rtf 
 T-871-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-871-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-871-07.rtf 
 T-870-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-870-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-870-07.rtf 
 T-868-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-868-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-868-07.rtf 
 T-867-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-867-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-867-07.rtf 
 T-866-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-866-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-866-07.rtf 
 T-865-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-865-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-865-07.rtf 
 T-864-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-864-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-864-07.rtf 
 T-863-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-863-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-863-07.rtf 
 T-862-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-862-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-862-07.rtf 
 T-861-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-861-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-861-07.rtf 
 T-857-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-857-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-857-07.rtf 
 T-856-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-856-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-856-07.rtf 
 T-855-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-855-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-855-07.rtf 
 T-854-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-854-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-854-07.rtf 
 T-853-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-853-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-853-07.rtf 
 T-852-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-852-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-852-07.rtf 
 T-851-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-851-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-851-07.rtf 
 T-850-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-850-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-850-07.rtf 
 T-849-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-849-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-849-07.rtf 
 T-848-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-848-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-848-07.rtf 
 T-847-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-847-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-847-07.rtf 
 T-846-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-846-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-846-07.rtf 
 T-845-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-845-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-845-07.rtf 
 T-844-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-844-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-844-07.rtf 
 T-843-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-843-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-843-07.rtf 
 T-842-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-842-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-842-07.rtf 
 T-841-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-841-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-841-07.rtf 
 T-840-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-840-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-840-07.rtf 
 T-839-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-839-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-839-07.rtf 
 T-838-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-838-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-838-07.rtf 
 T-837-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-837-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-837-07.rtf 
 T-836-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-836-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-836-07.rtf 
 T-835-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-835-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-835-07.rtf 
 T-828-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-828-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-828-07.rtf 
 T-827-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-827-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-827-07.rtf 
 T-826-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-826-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-826-07.rtf 
 T-825-07,https://www.corteconstitucional.gov.co/Relatoria/2007/T-825-07.htm,https://www.corteconstitucional.gov.co/sentencias/2007/T-825-07.rtf 
