INDEX,LINK,LINK_RTF
 T-633-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-633-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-633-03.rtf 
 T-632-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-632-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-632-03.rtf 
 T-631-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-631-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-631-03.rtf 
 T-618-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-618-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-618-03.rtf 
 T-617-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-617-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-617-03.rtf 
 T-616-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-616-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-616-03.rtf 
 T-615-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-615-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-615-03.rtf 
 T-614-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-614-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-614-03.rtf 
 T-613-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-613-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-613-03.rtf 
 T-612-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-612-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-612-03.rtf 
 T-611-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-611-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-611-03.rtf 
 T-610-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-610-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-610-03.rtf 
 T-609-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-609-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-609-03.rtf 
 T-607-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-607-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-607-03.rtf 
 T-606-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-606-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-606-03.rtf 
 T-605-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-605-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-605-03.rtf 
 T-604-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-604-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-604-03.rtf 
 T-603-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-603-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-603-03.rtf 
 T-602-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-602-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-602-03.rtf 
 T-601-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-601-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-601-03.rtf 
 T-600-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-600-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-600-03.rtf 
 T-599-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-599-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-599-03.rtf 
 T-598-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-598-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-598-03.rtf 
 T-597-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-597-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-597-03.rtf 
 T-596-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-596-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-596-03.rtf 
 T-595-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-595-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-595-03.rtf 
 T-594-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-594-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-594-03.rtf 
 T-593-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-593-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-593-03.rtf 
 T-592-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-592-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-592-03.rtf 
 T-591-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-591-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-591-03.rtf 
 T-590-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-590-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-590-03.rtf 
 T-589-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-589-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-589-03.rtf 
 T-588-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-588-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-588-03.rtf 
 T-587A-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-587A-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-587A-03.rtf 
 T-587-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-587-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-587-03.rtf 
 T-586-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-586-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-586-03.rtf 
 T-585-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-585-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-585-03.rtf 
 T-584-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-584-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-584-03.rtf 
 T-583-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-583-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-583-03.rtf 
 T-582-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-582-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-582-03.rtf 
 T-581-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-581-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-581-03.rtf 
 T-580-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-580-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-580-03.rtf 
 T-579-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-579-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-579-03.rtf 
 T-578-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-578-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-578-03.rtf 
 T-577-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-577-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-577-03.rtf 
 T-576-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-576-03.htm,https://www.corteconstitucional.gov.co/sentencias/2010/T-576-03.rtf 
 T-575-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-575-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-575-03.rtf 
 T-565-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-565-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-565-03.rtf 
 T-564-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-564-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-564-03.rtf 
 T-563-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-563-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-563-03.rtf 
 T-562-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-562-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-562-03.rtf 
 T-561-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-561-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-561-03.rtf 
 T-560-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-560-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-560-03.rtf 
 T-559-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-559-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-559-03.rtf 
 T-558-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-558-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-558-03.rtf 
 T-557-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-557-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-557-03.rtf 
 T-556-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-556-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-556-03.rtf 
 T-555-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-555-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-555-03.rtf 
 T-554-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-554-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-554-03.rtf 
 T-553-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-553-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-553-03.rtf 
 T-552-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-552-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-552-03.rtf 
 T-550-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-550-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-550-03.rtf 
 T-549-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-549-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-549-03.rtf 
 T-548-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-548-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-548-03.rtf 
 T-548-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-548-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-548-03.rtf 
 T-547-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-547-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-547-03.rtf 
 T-546-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-546-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-546-03.rtf 
 T-545-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-545-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-545-03.rtf 
 T-544-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-544-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-544-03.rtf 
 T-543-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-543-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-543-03.rtf 
 T-542-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-542-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-542-03.rtf 
 T-541-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-541-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-541-03.rtf 
 T-540-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-540-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-540-03.rtf 
 T-539-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-539-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-539-03.rtf 
 T-538-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-538-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-538-03.rtf 
 T-537-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-537-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-537-03.rtf 
 T-536-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-536-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-536-03.rtf 
 T-535-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-535-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-535-03.rtf 
 T-534-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-534-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-534-03.rtf 
 T-533-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-533-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-533-03.rtf 
 T-522-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-522-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-522-03.rtf 
 T-520-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-520-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-520-03.rtf 
 T-519-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-519-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-519-03.rtf 
 T-518-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-518-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-518-03.rtf 
 T-517-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-517-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-517-03.rtf 
 T-516-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-516-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-516-03.rtf 
 T-515-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-515-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-515-03.rtf 
 T-514-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-514-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-514-03.rtf 
 T-513-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-513-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-513-03.rtf 
 T-512-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-512-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-512-03.rtf 
 T-511-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-511-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-511-03.rtf 
 T-510-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-510-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-510-03.rtf 
 T-509-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-509-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-509-03.rtf 
 T-508-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-508-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-508-03.rtf 
 T-507-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-507-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-507-03.rtf 
 T-506-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-506-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-506-03.rtf 
 T-505-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-505-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-505-03.rtf 
 T-504-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-504-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-504-03.rtf 
 T-503-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-503-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-503-03.rtf 
 T-502-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-502-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-502-03.rtf 
 T-501-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-501-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-501-03.rtf 
 T-500-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-500-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-500-03.rtf 
 T-499-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-499-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-499-03.rtf 
 T-498-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-498-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-498-03.rtf 
 T-497-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-497-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-497-03.rtf 
 T-496-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-496-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-496-03.rtf 
 T-495-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-495-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-495-03.rtf 
 T-494-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-494-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-494-03.rtf 
 T-493-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-493-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-493-03.rtf 
 T-492-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-492-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-492-03.rtf 
 T-491-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-491-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-491-03.rtf 
 T-490-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-490-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-490-03.rtf 
 T-489-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-489-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-489-03.rtf 
 T-488-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-488-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-488-03.rtf 
 T-487-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-487-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-487-03.rtf 
 T-486-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-486-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-486-03.rtf 
 T-473-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-473-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-473-03.rtf 
 T-472-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-472-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-472-03.rtf 
 T-471-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-471-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-471-03.rtf 
 T-470-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-470-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-470-03.rtf 
 T-469-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-469-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-469-03.rtf 
 T-468-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-468-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-468-03.rtf 
 T-467-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-467-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-467-03.rtf 
 T-466-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-466-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-466-03.rtf 
 T-465-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-465-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-465-03.rtf 
 T-463-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-463-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-463-03.rtf 
 T-462-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-462-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-462-03.rtf 
 T-461-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-461-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-461-03.rtf 
 T-460-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-460-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-460-03.rtf 
 T-459-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-459-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-459-03.rtf 
 T-458-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-458-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-458-03.rtf 
 T-457-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-457-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-457-03.rtf 
 T-456-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-456-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-456-03.rtf 
 T-455-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-455-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-455-03.rtf 
 T-454-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-454-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-454-03.rtf 
 T-453-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-453-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-453-03.rtf 
 T-448-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-448-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-448-03.rtf 
 T-447-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-447-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-447-03.rtf 
 T-446-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-446-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-446-03.rtf 
 T-445-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-445-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-445-03.rtf 
 T-444-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-444-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-444-03.rtf 
 T-443-03,https://www.corteconstitucional.gov.co/Relatoria/2003/T-443-03.htm,https://www.corteconstitucional.gov.co/sentencias/2003/T-443-03.rtf 
