INDEX,LINK,LINK_RTF
 A057-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A057-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A057-21.rtf 
 A054-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A054-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A054-21.rtf 
 A053-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A053-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A053-21.rtf 
 A052-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A052-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2021/A052-21.rtf 
 A051-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A051-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A051-21.rtf 
 A049-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A049-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A049-21.rtf 
 A048-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A048-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A048-21.rtf 
 A047-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A047-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A047-21.rtf 
 A046-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A046-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A046-21.rtf 
 A045-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A045-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A045-21.rtf 
 A044-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A044-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A044-21.rtf 
 A042-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A042-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A042-21.rtf 
 A041-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A041-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A041-21.rtf 
 A040-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A040-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2021/A040-21.rtf 
 A039-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A039-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A039-21.rtf 
 A038-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A038-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A038-21.rtf 
 A037-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A037-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A037-21.rtf 
 A035-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A035-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A035-21.rtf 
 A033-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A033-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A033-21.rtf 
 A032-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A032-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A032-21.rtf 
 A031-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A031-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A031-21.rtf 
 A030-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A030-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A030-21.rtf 
 A029-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A029-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A029-21.rtf 
 A028-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A028-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A028-21.rtf 
 A027-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A027-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A027-21.rtf 
 A026-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A026-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A026-21.rtf 
 A025-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A025-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A025-21.rtf 
 A024-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A024-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A024-21.rtf 
 A022-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A022-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A022-21.rtf 
 A021-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A021-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A021-21.rtf 
 A020-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A020-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A020-21.rtf 
 A019-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A019-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A019-21.rtf 
 A018-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A018-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A018-21.rtf 
 A017-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A017-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A017-21.rtf 
 A016-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A016-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A016-21.rtf 
 A015-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A015-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A015-21.rtf 
 A014-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A014-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A014-21.rtf 
 A013-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A013-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A013-21.rtf 
 A012-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A012-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2021/A012-21.rtf 
 A011-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A011-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A011-21.rtf 
 A010-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A010-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A010-21.rtf 
 A008-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A008-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2021/A008-21.rtf 
 A006-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A006-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2021/A006-21.rtf 
 A004-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A004-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2021/A004-21.rtf 
 A003-21,https://www.corteconstitucional.gov.co/Relatoria/autos/2021/A003-21.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2021/A003-21.rtf 
 A057-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A057-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A057-11.rtf 
 A056-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A056-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A056-11.rtf 
 A055A-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A055A-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A055A-11.rtf 
 A055-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A055-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A055-11.rtf 
 A054-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A054-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A054-11.rtf 
 A053-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A053-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A053-11.rtf 
 A052-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A052-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A052-11.rtf 
 A051-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A051-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A051-11.rtf 
 A050-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A050-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A050-11.rtf 
 A049-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A049-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A049-11.rtf 
 A048-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A048-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A048-11.rtf 
 A047-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A047-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A047-11.rtf 
 A046-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A046-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A046-11.rtf 
 A045A-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A045A-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A045A-11.rtf 
 A045-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A045-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A045-11.rtf 
 A043-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A043-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A043-11.rtf 
 A042-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A042-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A042-11.rtf 
 A041-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A041-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A041-11.rtf 
 A039-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A039-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A039-11.rtf 
 A038-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A038-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A038-11.rtf 
 A036-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A036-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A036-11.rtf 
 A035-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A035-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A035-11.rtf 
 A034-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A034-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A034-11.rtf 
 A033A-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A033A-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A033A-11.rtf 
 A033-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A033-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A033-11.rtf 
 A032-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A032-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A032-11.rtf 
 A031-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A031-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A031-11.rtf 
 A030-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A030-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A030-11.rtf 
 A029B-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A029B-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A029B-11.rtf 
 A029A-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A029A-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A029A-11.rtf 
 A029-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A029-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A029-11.rtf 
 A028-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A028-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A028-11.rtf 
 A027-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A027-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A027-11.rtf 
 A026-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A026-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A026-11.rtf 
 A025-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A025-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A025-11.rtf 
 A024-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A024-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A024-11.rtf 
 A023-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A023-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A023-11.rtf 
 A022-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A022-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A022-11.rtf 
 A021-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A021-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A021-11.rtf 
 A020-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A020-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A020-11.rtf 
 A019-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A019-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A019-11.rtf 
 A018-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A018-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A018-11.rtf 
 A017-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A017-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A017-11.rtf 
 A016-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A016-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A016-11.rtf 
 A015-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A015-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A015-11.rtf 
 A014-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A014-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A014-11.rtf 
 A013-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A013-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A013-11.rtf 
 A012-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A012-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A012-11.rtf 
 A011-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A011-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A011-11.rtf 
 A010-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A010-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A010-11.rtf 
 A009-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A009-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A009-11.rtf 
 A008-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A008-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A008-11.rtf 
 A006-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A006-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A006-11.rtf 
 A005-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A005-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A005-11.rtf 
 A004-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A004-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A004-11.rtf 
 A003-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A003-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A003-11.rtf 
 A002-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A002-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A002-11.rtf 
 A001-11,https://www.corteconstitucional.gov.co/Relatoria/autos/2011/A001-11.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2011/A001-11.rtf 
 A387-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A387-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A387-10.rtf 
 A386-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A386-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A386-10.rtf 
 A385-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A385-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A385-10.rtf 
 A384-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A384-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A384-10.rtf 
 A383-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A383-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A383-10.rtf 
 A382-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A382-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A382-10.rtf 
 A381-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A381-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A381-10.rtf 
 A380-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A380-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A380-10.rtf 
 A379-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A379-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A379-10.rtf 
 A378-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A378-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A378-10.rtf 
 A377-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A377-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A377-10.rtf 
 A376-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A376-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A376-10.rtf 
 A375-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A375-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A375-10.rtf 
 A374-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A374-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A374-10.rtf 
 A373-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A373-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A373-10.rtf 
 A372-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A372-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A372-10.rtf 
 A371A-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A371A-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A371A-10.rtf 
 A371-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A371-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A371-10.rtf 
 A370-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A370-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A370-10.rtf 
 A369-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A369-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A369-10.rtf 
 A368-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A368-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A368-10.rtf 
 A367-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A367-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A367-10.rtf 
 A366-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A366-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A366-10.rtf 
 A365-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A365-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A365-10.rtf 
 A364-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A364-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A364-10.rtf 
 A363-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A363-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A363-10.rtf 
 A362-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A362-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A362-10.rtf 
 A361-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A361-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A361-10.rtf 
 A360-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A360-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A360-10.rtf 
 A359-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A359-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A359-10.rtf 
 A358-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A358-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A358-10.rtf 
 A357-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A357-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A357-10.rtf 
 A356-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A356-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A356-10.rtf 
 A355-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A355-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A355-10.rtf 
 A354-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A354-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A354-10.rtf 
 A353A-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A353A-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A353A-10.rtf 
 A353-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A353-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A353-10.rtf 
 A352-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A352-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A352-10.rtf 
 A351-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A351-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A351-10.rtf 
 A350-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A350-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A350-10.rtf 
 A349A-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A349A-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A349A-10.rtf 
 A349-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A349-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A349-10.rtf 
 A348-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A348-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A348-10.rtf 
 A348-10,https://www.corteconstitucional.gov.co/Relatoria/autos/2010/A348-10.htm,https://www.corteconstitucional.gov.co/sentencias/autos/2010/A348-10.rtf 
