INDEX,LINK,LINK_RTF
 C-097-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-097-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-097-19.rtf 
 C-096-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-096-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-096-19.rtf 
 C-095-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-095-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-095-19.rtf 
 C-088-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-088-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-088-19.rtf 
 C-087-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-087-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-087-19.rtf 
 C-086-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-086-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-086-19.rtf 
 C-085-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-085-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-085-19.rtf 
 C-084-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-084-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-084-19.rtf 
 C-083-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-083-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-083-19.rtf 
 C-082-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-082-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-082-19.rtf 
 C-070-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-070-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-070-19.rtf 
 C-069-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-069-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-069-19.rtf 
 C-057-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-057-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-057-19.rtf 
 C-056-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-056-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-056-19.rtf 
 C-055-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-055-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-055-19.rtf 
 C-054-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-054-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-054-19.rtf 
 C-053-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-053-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-053-19.rtf 
 C-052-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-052-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-052-19.rtf 
 C-046A-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-046A-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-046A-19.rtf 
 C-045-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-045-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-045-19.rtf 
 C-036-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-036-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-036-19.rtf 
 C-035-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-035-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-035-19.rtf 
 C-034-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-034-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-034-19.rtf 
 C-033-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-033-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-033-19.rtf 
 C-032-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-032-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-032-19.rtf 
 C-031-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-031-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-031-19.rtf 
 C-030-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-030-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-030-19.rtf 
 C-029-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-029-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-029-19.rtf 
 C-028-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-028-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-028-19.rtf 
 C-018-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-018-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-018-19.rtf 
 C-017-19,https://www.corteconstitucional.gov.co/Relatoria/2019/C-017-19.htm,https://www.corteconstitucional.gov.co/sentencias/2019/C-017-19.rtf 
 T-501-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-501-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-501-18.rtf 
 T-500-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-500-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-500-18.rtf 
 T-499-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-499-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-499-18.rtf 
 T-497-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-497-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-497-18.rtf 
 T-496-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-496-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-496-18.rtf 
 T-495-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-495-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-495-18.rtf 
 T-494-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-494-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-494-18.rtf 
 T-493-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-493-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-493-18.rtf 
 T-492-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-492-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-492-18.rtf 
 T-491-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-491-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-491-18.rtf 
 T-490-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-490-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-490-18.rtf 
 T-489-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-489-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-489-18.rtf 
 T-488-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-488-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-488-18.rtf 
 T-487-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-487-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-487-18.rtf 
 T-486-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-486-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-486-18.rtf 
 T-485-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-485-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-485-18.rtf 
 T-484-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-484-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-484-18.rtf 
 T-483-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-483-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-483-18.rtf 
 T-482-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-482-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-482-18.rtf 
 T-481-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-481-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-481-18.rtf 
 T-480-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-480-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-480-18.rtf 
 T-479-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-479-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-479-18.rtf 
 T-478-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-478-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-478-18.rtf 
 T-477-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-477-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-477-18.rtf 
 T-476-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-476-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-476-18.rtf 
 T-475-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-475-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-475-18.rtf 
 T-474-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-474-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-474-18.rtf 
 T-473-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-473-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-473-18.rtf 
 T-472-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-472-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-472-18.rtf 
 T-471-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-471-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-471-18.rtf 
 T-470-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-470-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-470-18.rtf 
 T-469-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-469-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-469-18.rtf 
 T-468-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-468-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-468-18.rtf 
 T-467-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-467-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-467-18.rtf 
 T-465-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-465-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-465-18.rtf 
 T-464-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-464-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-464-18.rtf 
 T-463-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-463-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-463-18.rtf 
 T-462-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-462-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-462-18.rtf 
 T-461-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-461-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-461-18.rtf 
 T-460-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-460-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-460-18.rtf 
 T-459-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-459-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-459-18.rtf 
 T-458-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-458-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-458-18.rtf 
 T-457-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-457-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-457-18.rtf 
 T-456-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-456-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-456-18.rtf 
 T-455-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-455-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-455-18.rtf 
 T-454-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-454-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-454-18.rtf 
 T-453-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-453-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-453-18.rtf 
 T-452-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-452-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-452-18.rtf 
 T-451-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-451-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-451-18.rtf 
 T-450-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-450-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-450-18.rtf 
 T-449-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-449-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-449-18.rtf 
 T-448-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-448-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-448-18.rtf 
 T-447-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-447-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-447-18.rtf 
 T-446-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-446-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-446-18.rtf 
 T-445-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-445-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-445-18.rtf 
 T-444-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-444-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-444-18.rtf 
 T-443-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-443-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-443-18.rtf 
 T-442-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-442-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-442-18.rtf 
 T-441-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-441-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-441-18.rtf 
 T-440-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-440-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-440-18.rtf 
 T-439-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-439-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-439-18.rtf 
 T-439-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-439-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-439-18.rtf 
 T-438-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-438-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-438-18.rtf 
 T-437-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-437-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-437-18.rtf 
 T-436-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-436-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-436-18.rtf 
 T-435-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-435-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-435-18.rtf 
 T-434-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-434-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-434-18.rtf 
 T-433-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-433-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-433-18.rtf 
 T-432-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-432-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-432-18.rtf 
 T-431-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-431-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-431-18.rtf 
 T-430-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-430-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-430-18.rtf 
 T-429-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-429-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-429-18.rtf 
 T-428-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-428-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-428-18.rtf 
 T-427-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-427-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-427-18.rtf 
 T-426-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-426-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-426-18.rtf 
 T-425-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-425-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-425-18.rtf 
 T-424-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-424-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-424-18.rtf 
 T-423-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-423-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-423-18.rtf 
 T-422-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-422-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-422-18.rtf 
 T-421-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-421-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-421-18.rtf 
 T-420-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-420-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-420-18.rtf 
 T-419-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-419-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-419-18.rtf 
 T-418-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-418-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-418-18.rtf 
 T-417-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-417-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-417-18.rtf 
 T-416-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-416-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-416-18.rtf 
 T-415-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-415-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-415-18.rtf 
 T-414-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-414-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-414-18.rtf 
 T-413-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-413-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-413-18.rtf 
 T-412-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-412-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-412-18.rtf 
 T-411-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-411-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-411-18.rtf 
 T-410-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-410-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-410-18.rtf 
 T-409-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-409-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-409-18.rtf 
 T-408-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-408-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-408-18.rtf 
 T-407A-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-407A-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-407A-18.rtf 
 T-407-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-407-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-407-18.rtf 
 T-406-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-406-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-406-18.rtf 
 T-405-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-405-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-405-18.rtf 
 T-404-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-404-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-404-18.rtf 
 T-403-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-403-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-403-18.rtf 
 T-402-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-402-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-402-18.rtf 
 T-401-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-401-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-401-18.rtf 
 T-400-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-400-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-400-18.rtf 
 T-399-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-399-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-399-18.rtf 
 T-398-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-398-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-398-18.rtf 
 T-397-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-397-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-397-18.rtf 
 T-396-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-396-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-396-18.rtf 
 T-395-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-395-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-395-18.rtf 
 T-394-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-394-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-394-18.rtf 
 T-393-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-393-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-393-18.rtf 
 T-392-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-392-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-392-18.rtf 
 T-391-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-391-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-391-18.rtf 
 T-390-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-390-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-390-18.rtf 
 T-389-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-389-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-389-18.rtf 
 T-387-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-387-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-387-18.rtf 
 T-386-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-386-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-386-18.rtf 
 T-385-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-385-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-385-18.rtf 
 T-384-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-384-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-384-18.rtf 
 T-383-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-383-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-383-18.rtf 
 T-382-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-382-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-382-18.rtf 
 T-381-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-381-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-381-18.rtf 
 T-380-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-380-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-380-18.rtf 
 T-379-18,https://www.corteconstitucional.gov.co/Relatoria/2018/T-379-18.htm,https://www.corteconstitucional.gov.co/sentencias/2018/T-379-18.rtf 
